molecule_id,smiles,target_id,predicted_pIC50,ai_status,docking_score,binding_affinity,docking_status,consensus_score,molecular_weight,logp,hbd,hba,psa,rotatable_bonds,lipinski_violations,drug_likeness_score,drug_likeness_status
"(-)-6-styryl-7,8-dihydroxy-4- methoxypyran-2-one",COc1cc(oc(=O)c1)[C@H]([C@H](c1ccccc1)O)O,default,5.1628,success,-11.43,,success,0.4779,262.26,1.42,2,5,79.9,4,0,-9.9,success
"5-(2'',3''-epoxy-3''-methylbutyl)-3-(3'-hydroxy-3'-methyl-1'-acetyloxy-but-2'-yl)indole",CC(=O)OCC(C(O)(C)C)c1c[nH]c2c1cc(cc2)CC1OC1(C)C,default,5.6723,success,-10.17,,success,0.47835833333333333,345.44,3.31,2,4,74.85,6,0,-9.74,success
"3-(2',3'-dihydroxy-3'-methylbutyl)-5-(3''-methylcrotonoyl) indole",CC(=CC(=O)c1ccc2c(c1)c(c[nH]2)CC(C(O)(C)C)O)C,default,5.3699,success,-10.13,,success,0.45182500000000003,301.39,2.99,3,3,73.32,5,0,-9.78,success
"3,5-hexalobine C",CC1(C)O[C@H]1Cc1ccc2c(c1)c(c[nH]2)C[C@H]1OC1(C)C,default,5.3042,success,-11.39,,success,0.48835,285.39,3.61,1,2,40.85,4,0,-10.23,success
"3,5-hexalobine D",CC(=CC(=O)c1ccc2c(c1)c(c[nH]2)C[C@H]1OC1(C)C)C,default,5.3342,success,-8.68,,success,0.4005166666666667,283.37,4.04,1,2,45.39,4,0,-9.64,success
"6-(3-methyl-but-enyl)-1,3-dihydroindol-2-one",O=C1Cc2c(N1)cc(cc2)/C=C/C(C)C,default,5.2207,success,-7.69,,success,0.35805833333333337,201.27,2.85,1,1,29.1,2,0,-10.42,success
3-[6-(3-methyl-but-2-enyl)-1H-indolyl]-6-(3-methyl-but-2-enyl)-1H-indole,CC(=CCc1ccc2c(c1)[nH]cc2n1ccc2c1cc(CC=C(C)C)cc2)C,default,5.5622,success,-5.71,,success,0.32051666666666667,368.52,7.13,1,1,20.72,5,1,-8.27,success
1H-indole-5-carbaldehyde,O=Cc1ccc2c(c1)cc[nH]2,default,4.8783,success,-6.69,,success,0.2961916666666667,145.16,1.98,1,1,32.86,1,0,-10.08,success
6-(3-methyl-2-butenyl)-1H-indole,CC(=CCc1ccc2c(c1)[nH]cc2)C,default,4.7631,success,-6.2,,success,0.2702583333333333,185.27,3.68,1,0,15.79,2,0,-10.16,success
"6-(3-methylbuta-1,3-dienyl)-1H-indole",CC(=C)/C=C/c1ccc2c(c1)[nH]cc2,default,4.8754,success,-6.19,,success,0.27928333333333333,183.25,3.76,1,0,15.79,2,0,-10.1,success
6-(4-oxo-but-2-enyl)-1H-indole,O=C/C=C/Cc1ccc2c(c1)[nH]cc2,default,5.2101,success,-7.1,,success,0.3375083333333333,185.23,2.47,1,1,32.86,3,0,-10.09,success
3-geranylindole,C/C(=C\Cc1c[nH]c2c1cccc2)/CCC=C(C)C,default,4.9271,success,-5.98,,success,0.2765916666666667,253.39,5.4,1,0,15.79,5,1,-9.38,success
"3-(1,1-dimethyl-but-2-enyl)-5-(3-methyl-but-2-enyl)-1H-indole",C/C=C/C(c1c[nH]c2c1cc(CC=C(C)C)cc2)(C)C,default,5.5175,success,-5.44,,success,0.3077916666666667,267.42,5.53,1,0,15.79,4,1,-9.45,success
"4-[3-(1,1-dimethyl-but-2-enyl)-1H-indol-5-yl]-but-3-en-2-one",C/C=C/C(c1c[nH]c2c1cc(/C=C/C(=O)C)cc2)(C)C,default,5.3541,success,-7.75,,success,0.37117500000000003,267.37,4.62,1,1,32.86,4,0,-9.7,success
"7-(3,7-dimethylocta-2,6-dienyl)-5-hydroxy-3H-benzofuran-2-one",O=C1Cc2c(O1)c(C/C=C(/CCC=C(C)C)\C)cc(c2)O,default,5.6464,success,-8.35,,success,0.4155333333333333,286.37,4.09,1,3,46.53,5,0,-9.61,success
"dimethyl 2,3-bis-[5-(3,7-dimethylocta-2,6-dienyl)-3,6-dioxocyclohexa-1,4-dienyl]-succinate",COC(=O)C(C1=CC(=O)C=C(C1=O)C/C=C(/CCC=C(C)C)\C)C(C1=CC(=O)C=C(C1=O)C/C=C(/CCC=C(C)C)\C)C(=O)OC,default,4.9339,success,-0.77,,success,0.1034916666666667,630.78,6.74,0,8,120.88,15,2,-5.52,success
"2-(3,7-dimethylocta-2,6-dienyl)-6-[7-(3,7-dimethylocta-2,6-dienyl)-5-hydroxybenzofuran-2-yl]-[1,4]benzoquinone",C/C(=C\CC1=CC(=O)C=C(C1=O)c1oc2c(c1)cc(cc2C/C=C(/CCC=C(C)C)\C)O)/CCC=C(C)C,default,6.1486,success,-7.26,,success,0.42105000000000004,512.69,8.92,1,4,67.51,11,2,-6.62,success
"methyl [3-(3,7-dimethylocta-2,6-dienyl)-6-methyl-5-(3-methylbut-2-enyl)-1,4-dioxo-1,5, 8,8a-tetrahydro-4H-nathphalen-4a-yl)]-acetate",COC(=O)C[C@]12C(=O)C(=CC(=O)[C@H]1CC=C(C2CC=C(C)C)C)C/C=C(/CCC=C(C)C)\C,default,5.8224,success,-4.7,,success,0.3085333333333333,452.64,6.64,0,4,60.44,9,1,-7.33,success
methyl [6-hydroxy-2-methyl-2-(4-methylpent-3-enyl)-2H-chromen-8-yl]-acetate,COC(=O)Cc1cc(O)cc2c1OC(C)(CCC=C(C)C)C=C2,default,5.6938,success,-8.14,,success,0.4124833333333334,316.4,4.02,1,4,55.76,5,0,-9.74,success
"3',5'-diformyl-2',4',6'-trihydroxychalcone",O=Cc1c(O)c(C(=O)/C=C/c2ccccc2)c(c(c1O)C=O)O,default,4.8276,success,-11.15,,success,0.4406333333333334,312.28,2.32,3,6,111.9,5,0,-9.33,success
N-formyl-7-hydroxyglaucine,COc1cc2c(cc1OC)c(O)c1c3c2c(OC)c(OC)cc3ccn1C=O,default,5.8028,success,-10.04,,success,0.4849,381.38,3.68,1,6,77.46,5,0,-9.31,success
"3',5'-dimethyl-2',4',6'-trihydroxychalcone",O=C(c1c(O)c(C)c(c(c1O)C)O)/C=C/c1ccccc1,default,4.7216,success,-10.69,,success,0.41646666666666665,284.31,3.32,3,4,77.76,3,0,-9.75,success
