smiles,pIC50
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.522878745280337
O=C(O)C(=O)CC(=O)c1ccc(Cc2ccccc2)s1,6.301029995663981
COc1ccc(Cc2ccccc2)cc1C(=O)CC(=O)C(=O)O,7.0
CC(C)Oc1ccc(Cc2ccccc2)cc1C(=O)CC(=O)C(=O)O,7.0
O=C(/C=C(\O)c1c[nH]c2ccc(Cl)cc12)c1nn[nH]n1,4.769551078621726
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,5.292429823902063
Cc1cccc2c1C(O)=C1C(=O)C3C(O)=C(C(=O)NCNC(CO)(CO)CO)C(=O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2(C)O.Cl,5.958607314841775
Cc1cccc2c1C(O)=C1C(=O)C3C(O)=C(C(=O)NCNC(CO)(CO)CO)C(=O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2(C)O.Cl,6.301029995663981
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](O)(C(=O)O)C[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1,6.102372908709558
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](O)(C(=O)O)C[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1,6.267606240177032
O=c1c(O)cccc2cc(O)c(O)c(O)c12,5.6777807052660805
O=C(O)C(=O)CC(=O)c1cccc(Cc2ccccc2)c1,7.0
O=C(/C=C(\O)c1cccc(Cc2ccccc2F)c1)C(=O)NCCNC(=O)C(=O)/C=C(\O)c1cccc(Cc2ccccc2F)c1,5.236572006437063
