molecule_id,smiles,target_id,predicted_pIC50,ai_status,docking_score,binding_affinity,docking_status,consensus_score,molecular_weight,logp,hbd,hba,psa,rotatable_bonds,lipinski_violations,drug_likeness_score,drug_likeness_status
mol_504,CC(C)(C)c1ccccc1Sc1c(O)cc(-c2ccccc2)oc1=O,default,6.8761415445022465,success,-7.84,,success,0.5010117953751871,352.46,5.46,1,4,50.44,3,1,-9.41,success
mol_505,CCCC[C@H](CN[C@H](CCCC)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(C)=O)[C@@H](C)O)[C@@H](C)CC,default,5.935709511568459,success,-0.49,,success,0.17764245929737157,769.99,-2.0,11,10,328.34,29,2,-4.86,success
mol_506,O=C(/C=C/CN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,default,5.1306755329944655,success,-8.52,,success,0.3782229610828721,373.86,4.2,1,3,40.54,5,0,-9.75,success
mol_507,[O-][S+](Cc1[nH]c2ccccc2c1Sc1ccccc1)c1ccccc1,default,6.331321663605607,success,-6.96,,success,0.42627680530046724,363.51,5.63,1,2,38.85,5,1,-8.66,success
mol_508,CC(C)(C)NC(=O)c1ccccc1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C[S+]([O-])c1ccc2ccccc2c1)NS(C)(=O)=O,default,8.71206081201237,success,-2.6,,success,0.4793384010010308,663.86,3.72,4,6,147.66,13,1,-6.06,success
mol_509,CC[C@H](C)[C@H](NC(=O)[C@@H](C(C)C)C(O)C(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccn1,default,7.681458053328643,success,-2.64,,success,0.3947881711107203,835.06,3.34,8,10,236.76,22,2,-6.03,success
mol_510,CC[C@@H](C)[C@H](NC(=O)[C@@H](CC(C)C)C(O)C(O)[C@H](CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)COc1cccc2ccccc12)C(=O)NCc1ccccn1,default,7.634884782445674,success,-2.15,,success,0.3745737318704728,785.99,3.83,7,9,207.66,22,2,-5.63,success
mol_511,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H]1CNCCO1)S(=O)(=O)c1ccc(N)cc1,default,7.192956622124292,success,-6.49,,success,0.482413051843691,504.65,0.99,4,7,133.99,11,1,-7.3,success
mol_512,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)CCCCCCCCCCCCCCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)[C@H](C)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,default,5.520888524797248,success,-2.95,,success,0.22507404373310397,908.15,3.23,9,9,289.21,34,2,-6.11,success
mol_513,Cn1cnc(Cn2c(=O)[nH]/c(=N\c3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)n1,default,6.273398638649382,success,-10.31,,success,0.5331165532207818,531.89,1.75,1,10,120.68,5,1,-7.93,success
mol_514,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C[C@]1(Cc2ccccc2)N=CC(C2c3ccccc3C[C@H]2O)=C1O)O[C@H]1CCOC1,default,8.287269909495661,success,-4.03,,success,0.4916058257913051,582.7,4.44,4,7,120.61,10,1,-7.19,success
mol_515,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCNC1)S(=O)(=O)c1ccc(N)cc1,default,5.4850745892991055,success,-8.33,,success,0.40142288244159213,504.65,1.98,4,7,133.99,11,1,-7.54,success
mol_516,CCOC(=O)c1cccc(OCCCc2c(O)oc3ccccc3c2=O)c1,default,5.121690008571396,success,-8.54,,success,0.3781408340476163,368.39,3.69,1,6,85.97,7,0,-9.11,success
mol_517,O=C1C(=O)c2ccccc2C(O)=C1Sc1ccccc1,default,5.893484309093619,success,-11.23,,success,0.5321236924244683,282.32,3.47,1,4,54.37,2,0,-10.25,success
mol_518,CC(C)[C@H](NC(=O)c1ccc2ccccc2c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC2CCCCC2C[C@H]1C(=O)NC(C)(C)C,default,8.136075365840577,success,-2.04,,success,0.41267294715338143,654.9,5.48,4,5,110.77,11,2,-6.31,success
mol_519,CSc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)Cc2ccc(O)c(O)c2)cc1,default,8.24512821187875,success,-6.76,,success,0.5790940176565625,572.75,3.8,4,7,127.17,13,1,-7.07,success
mol_520,CC(C)CC(Sc1ccccc1)c1c(O)cc(-c2ccccc2)oc1=O,default,6.215877725566561,success,-7.81,,success,0.4449898104638801,366.48,5.89,1,4,50.44,6,1,-8.81,success
mol_521,CC(=O)N[C@@H](CSc1ccc2ccccc2c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)Cc1ccccc1C(=O)NC(C)(C)C,default,7.680697671053632,success,-0.92,,success,0.33739147258780267,611.81,5.3,4,5,107.53,12,2,-6.09,success
mol_522,CC(C)CCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1)S(C)(=O)=O,default,6.965900838904903,success,-5.16,,success,0.4191584032420753,576.72,1.55,4,7,168.13,16,1,-6.84,success
mol_523,Cc1ccc(S(=O)(=O)N/N=C(/CCN2CCCC2)CC(c2ccccc2)c2c(O)oc3ccccc3c2=O)cc1,default,5.969482138490981,success,-4.53,,success,0.31512351154091506,559.69,5.15,2,7,112.21,10,2,-6.52,success
mol_524,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O,default,8.781063360841628,success,-3.85,,success,0.5267552800701357,631.82,2.04,4,7,149.53,11,1,-6.79,success
mol_525,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)/C=C(/Cc1ccccc1)C(=O)NC1c2ccccc2C[C@@H]1O,default,7.764525578075088,success,-7.17,,success,0.5527104648395906,542.68,4.43,4,5,107.89,9,1,-7.52,success
mol_526,CCC(Cc1ccccc1)c1cc(O)c(C(c2cccc(NS(=O)(=O)c3cccc4cccnc34)c2)C2CC2)c(=O)o1,default,6.089874246277264,success,-3.18,,success,0.28015618718977203,580.71,6.97,2,6,109.5,10,2,-6.02,success
mol_527,COP(=O)(C(Cc1ccccc1)NC(=O)C(F)(F)F)N1CCC[C@H]1C(N)=O,default,5.277145730287496,success,-10.55,,success,0.458095477523958,407.33,2.02,2,4,101.73,7,0,-9.43,success
mol_528,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2ccn(-c3cccc(Cl)c3)c2)C[C@H]1C(=O)NCC(F)(F)F,default,10.180921945477033,success,-1.75,,success,0.5583333333333333,755.24,3.91,4,9,132.19,13,1,-6.19,success
mol_529,CC[C@@H](C)[C@@H]1NC(=O)[C@@H](NC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)c2ccc3ccccc3n2)C(C)C)Cc2ccc(cc2)OCCCNC1=O,default,7.6218931831712595,success,-2.55,,success,0.3868244319309383,750.94,3.71,6,8,170.78,13,2,-5.7,success
mol_530,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc3ccc(OC)cc3oc2=O)cc1,default,7.122089914794308,success,-4.55,,success,0.411840826232859,608.71,3.86,2,8,135.38,13,1,-6.58,success
mol_531,CCCCCC/C=C\CCCCCCCc1cc(O)cc(O)c1,default,5.545734494612102,success,-6.92,,success,0.3594778745510085,318.5,6.51,2,2,40.46,13,1,-8.19,success
mol_532,O=C(/C=C/c1ccccc1)Nc1cccc(C(c2c(O)oc3c(c2=O)CCCCCC3)C2CC2)c1,default,5.1213213677073455,success,-7.88,,success,0.3561101139756121,469.58,6.2,2,4,79.54,6,1,-8.0,success
mol_533,CC(C)[C@@H]1NC(=O)/C=C\CCCCCOc2ccc(cc2)C[C@@H]([C@H](O)CN2CC3CCCCC3C[C@H]2C(=O)NC(C)(C)C)NC1=O,default,7.899211234709515,success,-4.12,,success,0.4622676028924596,638.89,4.52,4,6,120.0,5,1,-7.6,success
mol_534,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)CC(O)CN1CCC[C@@H]1C(=O)N[C@H](C(=O)OC(C)(C)C)[C@@H](C)CC)C(=O)NCc1nc2ccccc2[nH]1,default,7.639314756859612,success,-1.81,,success,0.36360956307163433,732.97,4.66,5,8,165.75,18,1,-6.04,success
mol_535,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1CCCC[C@H]1O,default,7.150500043912252,success,-6.72,,success,0.486541670326021,510.68,4.15,4,5,107.89,10,1,-7.73,success
mol_536,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1C=CC[C@H]1O,default,7.585599648660993,success,-9.06,,success,0.6007999707217494,494.63,3.54,4,5,107.89,10,0,-8.16,success
mol_537,Cc1cc(CN2CCN(C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)O[C@@H]3CCS(=O)(=O)[C@@H]3C(C)C)[C@H](C(=O)NC(C)(C)C)C2)ccn1,default,8.089858009160531,success,-4.47,,success,0.4898215007633776,657.88,2.7,3,9,141.17,11,1,-6.89,success
mol_538,COc1ccc(CN2C[C@H](O)[C@@](CCC(C)C)(c3ccc(S(C)(=O)=O)cc3O[C@@H](C)CO)C2=O)cc1,default,6.252864179856871,success,-10.06,,success,0.5230720149880727,519.66,2.94,2,7,113.37,11,1,-7.8,success
mol_539,Cc1cccc(C[C@H](NC(=O)c2c(C)ccc(O)c2C)[C@H](O)C(=O)N2C[C@@H](Cl)C[C@H]2C(=O)NC(C)(C)C)c1,default,8.279953741037422,success,-9.2,,success,0.6633294784197852,544.09,3.14,4,5,118.97,7,1,-8.08,success
mol_540,CC1(C)SCN(C(=O)[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@@H]1C(=O)NCc1c(F)cccc1F,default,9.236641414089036,success,-5.39,,success,0.6160534511740863,653.75,3.48,4,7,128.2,10,1,-7.07,success
mol_541,CC(C)(C)c1ccccc1SC1=C(O)OC(c2ccccc2)(c2ccccc2)CC1=O,default,7.421632794528918,success,-7.85,,success,0.5468027328774099,430.57,6.74,1,4,46.53,4,1,-8.5,success
mol_542,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)C1=CCCS(=O)(=O)C1,default,6.855792908085069,success,-7.58,,success,0.49064940900708903,559.77,2.62,3,6,115.81,8,1,-8.1,success
mol_543,CC1(C)CC2(CC(C)(C)c3cc(O)c(O)cc32)c2cc(O)c(O)cc21,default,4.628752721843767,success,-8.1,,success,0.32239606015364725,340.42,4.16,4,4,80.92,0,0,-9.87,success
mol_544,CCC(C)[C@@H]1NC(=O)[C@@H](NC[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3C[C@H]2O)Cc2ccc(cc2)OCCCCCNC1=O,default,7.538699246428224,success,-3.98,,success,0.4275582705356853,698.9,3.78,6,7,149.02,11,2,-6.08,success
mol_545,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,default,9.091480203237646,success,-7.13,,success,0.6619566836031372,544.69,4.51,4,5,107.89,10,1,-7.47,success
mol_546,CCC[C@]1(CCc2ccccc2)CC(=O)C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)=C(O)O1,default,6.5242941176756135,success,-2.57,,success,0.29602450980630113,602.68,7.33,2,6,105.59,11,2,-6.1,success
mol_547,CCC(C)C(CO)NC(=O)[C@@H]1N[C@@H]([C@H](NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)SC1(C)C.CO,default,6.16135889208752,success,-5.88,,success,0.3761132410072934,572.77,1.97,6,7,139.79,12,2,-6.97,success
mol_548,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1)C(=O)N[C@H](C(=O)OC)C(C)C,default,7.1754473941719255,success,-2.56,,success,0.3499539495143271,752.91,1.55,6,10,218.49,20,2,-6.1,success
mol_549,CC(C)c1ccccc1Sc1c(O)cc(-c2ccccc2)oc1=O,default,6.879928807502217,success,-8.01,,success,0.5069940672918514,338.43,5.29,1,4,50.44,4,1,-9.39,success
mol_550,Cc1ccc(C(C)(C)C)c(SC2=C(O)OC(CCc3ccccc3)(c3ccccc3)CC2=O)c1,default,7.651277966623604,success,-7.9,,success,0.5676064972186337,472.65,7.63,1,4,46.53,6,1,-7.86,success
mol_551,Cc1cc(SC2=C(O)OC(C)(CCc3ccc(O)cc3)CC2=O)c(C(C)(C)C)cc1N,default,8.051305414042725,success,-7.06,,success,0.5729421178368937,441.59,5.78,3,6,92.78,5,1,-8.31,success
mol_552,C[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@H]1c2ccccc2C[C@H]1O,default,6.630964135274052,success,-8.92,,success,0.516580344606171,468.59,3.28,4,5,107.89,8,0,-8.61,success
mol_553,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1,default,6.979436450243788,success,-7.33,,success,0.4926197041869823,502.66,5.05,3,4,87.66,11,2,-7.22,success
mol_554,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(Cc2ncc(-c3ccncc3)o2)C[C@H]1C(=O)NCC(F)(F)F,default,9.576304290479726,success,-1.55,,success,0.5163586908733105,722.77,3.12,4,10,153.29,13,1,-6.12,success
mol_555,CC(C)[C@H](NC(=O)N(C)Cc1cscn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)N(C)Cc1cscn1)C(C)C,default,8.804521296650842,success,-1.77,,success,0.4593767747209035,807.06,3.81,6,10,189.12,19,2,-5.62,success
mol_556,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)CCCCCCCCCCCCCCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](C)O)C(=O)NCCc1ccc(Oc2ccc(O)cc2)cc1,default,5.778104271982986,success,-0.15,,success,0.1531753559985822,973.22,5.87,9,10,275.58,35,3,-5.21,success
mol_557,CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)CC1C=CCN2C(=O)CCC(CNCc3ccccc3)C(=O)N12)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,default,5.8728205168582965,success,-3.38,,success,0.26873504307152474,815.03,3.64,6,8,197.48,20,2,-6.05,success
mol_558,CCC[C@]1(CCc2ccccc2)CC(=O)C([C@@H](CC)c2cccc(NS(=O)(=O)c3cn(C)cn3)c2)=C(O)O1,default,6.242087568603572,success,-6.88,,success,0.41617396405029766,537.68,5.65,2,7,110.52,11,2,-6.76,success
mol_559,CC(C)(C)OC(=O)NC(CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(O)CN[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,default,7.028824772853359,success,-4.1,,success,0.3890687310711133,673.81,1.82,7,8,192.11,15,2,-6.27,success
mol_560,Cn1cnc(S(=O)(=O)Nc2cccc(C(c3c(O)cc(C(CC4CC4)CC4CC4)oc3=O)C3CC3)c2)c1,default,5.734580236843996,success,-6.77,,success,0.37021501973699966,523.66,5.11,2,7,114.43,11,2,-6.94,success
mol_561,O=C(N[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)OCc1ccccc1,default,6.976392821154207,success,-1.79,,success,0.30769940176285054,611.74,4.37,5,7,129.15,16,1,-6.38,success
mol_562,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(I)cc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,default,9.11565134813735,success,-1.61,,success,0.4799709456781125,670.59,5.11,4,5,107.89,10,2,-6.58,success
mol_563,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCCCN1CCOCC1,default,8.307351346937864,success,-5.36,,success,0.537612612244822,638.85,3.71,4,7,129.23,16,1,-6.82,success
mol_564,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)c1cccs1,default,7.951098230119018,success,-4.46,,success,0.4779248525099182,662.86,3.28,5,8,166.75,11,1,-6.59,success
mol_565,CCC[C@@]1(CCc2ccccc2)CC(=O)C([C@@H](CC)c2cccc(NS(=O)(=O)c3cn(C)cn3)c2)=C(O)O1,default,6.242087568603572,success,-7.01,,success,0.420507297383631,537.68,5.65,2,7,110.52,11,2,-6.76,success
mol_566,CCC(C)c1cc(CN2CCN(C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)O[C@@H]3CCS(=O)(=O)[C@@H]3C(C)C)[C@H](C(=O)NC(C)(C)C)C2)ccn1,default,8.278245400678303,success,-4.29,,success,0.49952045005652523,699.96,3.91,3,9,141.17,13,1,-6.44,success
mol_567,CC1(C)S[C@H]([C@H](NC(=O)Cc2ccccc2)C(=O)OCc2ccccc2)N[C@H]1C(=O)NCCNC(=O)[C@@H]1N[C@@H]([C@H](NC(=O)Cc2ccccc2)C(=O)OCc2ccccc2)SC1(C)C,default,7.512898684103322,success,-1.96,,success,0.3580748903419435,909.14,3.78,6,12,193.06,19,3,-5.39,success
mol_568,O=c1cc(-c2ccccc2)oc(O)c1Sc1ccccc1,default,5.970550719705372,success,-9.2,,success,0.47087922664211435,296.35,4.16,1,4,50.44,3,0,-9.93,success
mol_569,CC(C)CC(NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccc1,default,8.239277583339371,success,-2.09,,success,0.42293979861161424,615.82,5.58,4,5,116.76,15,2,-6.28,success
mol_570,CC(C)CCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)S(=O)(=O)c1ccccc1,default,8.135766974904607,success,-3.09,,success,0.44764724790871724,659.81,3.03,4,7,171.79,16,1,-6.24,success
mol_571,CCc1ccc(CCN2CCN(C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)O[C@@H]3CCS(=O)(=O)[C@@H]3C(C)C)[C@H](C(=O)NC(C)(C)C)C2)s1,default,8.35550478321881,success,-4.5,,success,0.5129587319349008,690.97,3.66,3,9,128.28,13,1,-6.81,success
mol_572,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)CP(=O)(O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,default,7.208471687125896,success,-1.6,,success,0.320705973927158,706.82,4.95,5,6,176.92,17,1,-5.96,success
mol_573,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,default,8.281946022737714,success,-0.43,,success,0.3711621685614761,736.91,5.7,5,7,155.09,18,2,-5.22,success
mol_574,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,default,5.860376921434573,success,-11.16,,success,0.5270314101195477,266.3,2.65,1,4,58.12,1,0,-10.53,success
mol_575,CC1=C(C(COC(=O)c2ccc(N(C)C)cc2)OC(=O)c2ccc(N(C)C)cc2)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)c(CCC(=O)O)c4C)C(C(COC(=O)c1ccc(N(C)C)cc1)OC(=O)c1ccc(N(C)C)cc1)=C3C,default,5.248546019202047,success,1.36,,success,0.1040455016001706,1219.41,11.26,4,16,250.12,22,3,-4.56,success
mol_576,Nc1ccc(S(=O)(=O)N(C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CO[C@H]3OCC[C@H]32)OC2CCCC2)cc1,default,7.565015219930781,success,-5.81,,success,0.49075126832756505,575.68,2.59,3,9,149.65,11,1,-7.1,success
mol_577,CC(C)[C@H]1SCC[C@H]1OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCS[C@H]2C[C@H]1C(=O)NC(C)(C)C,default,8.174260090975126,success,-5.83,,success,0.5421883409145939,577.86,4.33,3,7,90.9,9,1,-7.71,success
mol_578,CCCCNC(=O)C1(C)OC(O)=C(CCc2ccccc2)C1=O,default,5.2861871793523,success,-10.84,,success,0.46851559827935835,317.38,2.66,2,4,75.63,7,0,-9.72,success
mol_579,CC(C)CCN(C[C@@H](O)[C@@H]1Cc2ccc(cc2)OCCCCCC(=O)N[C@@H](C(C)C)C(=O)N1)S(=O)(=O)c1ccc(N)cc1,default,7.057738243273769,success,-3.61,,success,0.3751448536061474,616.83,3.49,4,7,151.06,9,1,-7.06,success
mol_580,CC(C)CN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)NC(=O)C(NC(=O)OCc1ccccc1)C(C)C,default,7.8329241987596525,success,-2.37,,success,0.3984103498966377,753.9,3.24,6,9,205.08,19,2,-5.77,success
mol_581,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,default,9.56298307956535,success,-4.94,,success,0.6282485899637793,560.69,4.21,5,6,128.12,10,1,-7.26,success
mol_582,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN[C@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,default,6.503803248993786,success,-6.68,,success,0.43131693741614885,559.71,3.46,5,6,119.92,11,1,-7.25,success
mol_583,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)NCCNC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1(C)C,default,6.3917500462671795,success,-1.85,,success,0.26097917052226494,692.86,0.8,4,8,157.02,11,1,-6.27,success
mol_584,OC(C(COCc1ccccc1)OCc1ccc(F)cc1)C(O)C(COCc1ccccc1)OCc1ccc(F)cc1,default,5.542191327933391,success,-3.58,,success,0.2478492773277826,578.65,5.59,2,6,77.38,17,2,-6.38,success
mol_585,Cc1cc(SC2=C(O)OC(CCc3csc(N)n3)(C(C)C)CC2=O)c(C(C)(C)C)cc1CO,default,8.44480302077455,success,-7.14,,success,0.6084002517312126,490.69,5.66,3,8,105.67,7,1,-7.81,success
mol_586,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccc(O)c2)CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1,default,7.218915787057674,success,-6.6,,success,0.4882429822548062,568.72,2.28,4,8,123.6,10,1,-7.76,success
mol_587,CC(C)(C)NC(=O)[C@@H]1CC2CCCCC2CN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,default,8.689282591529757,success,-4.26,,success,0.5327735492941464,670.86,3.09,5,7,166.75,12,1,-6.54,success
mol_588,CCCN(CCc1csc(C(C)C)n1)C(=O)NC(C)C(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1,default,8.462296193377123,success,0.94,,success,0.3718580161147602,734.99,6.09,4,9,145.78,19,2,-5.15,success
mol_589,CSc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)Cc2cccc(O)c2)cc1,default,7.815818911273337,success,-5.92,,success,0.5153182426061114,556.75,4.09,3,6,106.94,13,1,-7.23,success
mol_590,COc1ccc(S(=O)(=O)N(C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)/C=C/c2ccc(O)c(O)c2)C(C)C)cc1,default,8.258802298284982,success,-5.96,,success,0.5535668581904152,554.67,3.31,4,7,136.4,12,1,-7.13,success
mol_591,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(Cc1ccc(OCC(=O)O)cc1)C(=O)NC1c2ccccc2C[C@H]1O,default,9.462360764249462,success,-4.35,,success,0.6001967303541218,618.73,3.97,5,7,154.42,13,1,-6.52,success
mol_592,Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCS[C@H]2C[C@H]1C(=O)NC(C)(C)C,default,8.34098746943244,success,-8.93,,success,0.6594156224527032,539.74,3.51,4,6,101.9,8,1,-8.01,success
mol_593,CCCC1(CCc2ccccc2)CC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3cn(C)cn3)c2)=C(O)O1,default,6.242087568603572,success,-7.12,,success,0.42417396405029767,537.68,5.65,2,7,110.52,11,2,-6.76,success
mol_594,C[C@H](NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(N)=O,default,6.908401322567375,success,-8.18,,success,0.5150334435472812,483.61,2.72,4,5,130.75,11,0,-8.02,success
mol_595,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,default,5.8870511317517105,success,-11.41,,success,0.5375875943126426,408.36,3.01,2,8,127.18,4,0,-8.69,success
mol_596,COc1ccc(S(=O)(=O)N(C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCc2ccc(O)c(O)c2)C(C)C)cc1,default,8.60618523306133,success,-5.54,,success,0.5685154360884442,556.68,3.23,4,7,136.4,13,1,-7.23,success
mol_597,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)C1CO[C@H]2CCS(=O)(=O)[C@H]2C1,default,7.133518032712058,success,-6.5,,success,0.4777931693926715,603.83,2.46,3,7,125.04,8,1,-7.89,success
mol_598,COc1cncc(-c2cnc(C(C)(C)N3CCN(C[C@@H](O)C[C@@H](Cc4nnc(-c5ccccc5)o4)C(=O)N[C@H]4CCOC[C@H]4O)[C@H](C(=O)NCC(F)(F)F)C3)o2)c1,default,9.284668432063276,success,-1.85,,success,0.5020557026719397,800.84,2.57,4,14,201.44,15,2,-6.0,success
mol_599,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NCc2cc(=O)oc3cc(O)ccc23)cc1,default,7.643334113861381,success,-7.49,,success,0.5532778428217817,580.7,3.92,3,8,129.31,13,1,-6.62,success
